#,.\video\smash\step_1_racket_posing.wmv,1080,1440,963,485,5
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1.9874,-0.1249,-2.0708,1697.5241,0.6473,10.1148,2.1922,6.4923,15.1271,-2.5698,1.3648,-6.9264,-0.6969,-1.0948,-0.9960,5.6854,3.1577,-0.2265,5.8562,-0.2852,0.4246,0.5626,-3.2481,-1.6350,-3.8294,2.0796,1.4784,-139.5580,-7.0271,2.9186,-0.9133,0.3152,-0.9510,-3.3744,33.1021,112.21285046401131,155.01961494648373,141.82926225046174,161.15725413003665,1.3409645919936792,154.13125133691486,154.21236611000822,176.88982523622104,179.88384852506607,173.94327081037082
-0.6479,1.0745,3.0420,0.6510,3.8612,4.0929,1.9192,5.7638,6.9659,-3.4061,-2.0624,-8.2686,-0.1777,-0.4810,-0.5511,3.7251,3.5664,-0.3344,-3.3405,-0.3510,-0.2822,1.0859,-27.7145,-1.0661,-2.3772,-0.8585,1.5964,12.7555,-9.6153,5.6028,1.3645,-0.3264,-0.6571,-2.1693,-2.0780,94.44144446215934,148.63671607826365,175.59982124546173,156.3676578940764,5.543323580632874,11.90909284391714,157.44105235791423,176.11278855766653,179.04166077590585,170.75282702604946
-0.8997,-0.6770,6.7670,0.4910,-5.8920,6.4016,1.5565,6.9442,6.5930,4.4245,-3.3210,-6.4289,-1.1100,-0.1956,-0.1442,5.1470,3.5837,-0.2506,-2.5961,-0.2889,-0.3157,2.5622,-238.8811,-1.1891,-2.9520,-1.1825,-6.9713,3.3045,-42.9817,4.8727,0.8077,-0.2776,-0.2639,-10.9925,-2.3118,147.6175719212,155.37084865964576,158.76981841097043,156.84813779922823,3.9937459303963943,8.43441723605089,155.5672908182275,179.31606214427907,172.4913863631663,172.0418649053664
-1.6346,5.9738,6.2032,1.0814,1.0956,7.2812,1.8071,26.4511,6.6940,-1.4378,7.6763,-7.0066,19.4455,0.1610,0.1126,6.3219,4.2366,-0.1562,-2.3654,0.1071,-0.0461,3.0892,4.2126,-1.3220,-3.2834,-3.2507,5.0290,6.4656,-20.2854,7.9248,-0.0690,0.0439,-0.0815,7.5867,-8.9155,140.55636335246308,154.94250275566287,35.19562965881447,160.2462711767362,6.088936569885484,11.18888943238113,158.59663988832767,174.3449861619096,174.6996553774888,179.02808010879306
-0.9067,5.7692,6.8419,1.2330,-13.5951,20.9608,1.3771,-1235.0186,10.7018,-1.5364,345.9054,-5.9088,8.8613,0.0669,0.1228,3.8866,6.0657,-0.1348,-2.4253,-0.0166,0.0411,2.6457,1.8501,-1.3879,-2.9616,-1.7362,5.0919,15.7057,-7.7021,-33.2639,0.3398,0.0695,-0.1990,-4.5851,10.0016,169.35452424497643,126.49000596005698,2.48494132090459,157.31789735388378,11.083627531341735,28.438201659964342,161.03268255743183,177.2222087106559,177.79201323393573,179.08822656027777
1.0908,-21.6979,-8.1467,1.2242,-20.2047,16.2413,4.7063,-26.9378,11.3919,-2.2561,0.2388,-23.4725,-7.3805,-0.0969,-0.0860,3.4572,7.0600,-0.1004,-2.5946,0.0435,-0.0272,2.7972,1.7756,-5.8931,-20.0438,-1.4289,-255.8887,-31.4657,436.5521,-7.9163,0.7041,-0.0461,-0.2164,-2.9209,0.0060,175.1172859556076,47.140833280700065,4.366128316751685,119.73474224776078,15.261476658988173,31.514409574760162,169.4986113417252,174.35068356571472,177.42925586006513,174.6563890368899
2.3775,-4.3230,-12.9736,1.2422,-4.0190,12.9583,5.8368,-30.4268,4.3721,-1.2860,-2.5493,18.9030,-3.2739,0.0609,-0.0677,1.9003,6.7512,-0.1416,-2.0461,0.0851,0.1876,4.1092,1.5361,20.2414,11.4294,6.1446,-2.9105,-22.3491,15.6251,-4.6092,0.9368,0.2097,-0.0918,-1.6095,-7.2667,176.98763019925877,149.35240417228522,1.7316961159732607,40.8998735832305,20.66638472818647,34.94674135207037,174.60277664265442,173.70478904571803,179.36629416182666,173.02520984508277
8.0287,-17.2855,-36.1377,1.2974,-8.1912,6.7306,3.6289,-65.0941,1.7655,-1.1190,-3.4005,219.3491,-1.8210,0.1473,0.0869,0.7488,8.0823,-0.1465,-2.1732,0.1396,0.3241,3.9719,1.5888,23.2418,8.9047,-29.8983,1.3689,-26.1187,21.0970,-4.4142,0.8654,0.3061,-0.0665,-1.2930,-2.3629,158.1867839165774,149.9618768767653,5.804177535959847,55.12478297099756,19.817722238283597,33.06655789884395,173.20800855278776,170.66901624846446,177.5474168789407,169.35654523960295
9.4710,-8.4661,-2.7099,2.4531,-4.0224,7.7856,3.3925,-527.9757,2.0690,-0.7649,-4.4713,-23.3855,-4.1591,0.0472,0.0496,0.9416,6.8363,-0.1446,-3.2867,0.1388,0.1139,3.0413,1.4429,8.2476,5.8631,-21.8334,-12.7736,-17.6548,66.2752,-2.8240,1.1454,0.1948,-0.0834,-1.4055,-3.9670,179.55808772097043,159.82427990343723,5.538467186129895,48.87201243963467,27.82168815824717,34.832076934155744,169.2293888297,172.57231154847818,176.68698945573902,169.43895373228963
10.7623,-5.0242,-1.1474,17.1555,-3.5095,6.3716,17.3928,66.9983,1.0001,-0.9502,-3.5794,-13.4179,-3.0011,-0.0386,-0.0511,0.4320,7.8315,-0.1280,-6.0823,0.0405,0.0716,1.9268,1.9681,4.4769,5.6591,-9.2034,-9.9034,-12.6041,-23.0834,-2.0528,1.0068,0.1550,-0.1110,-2.2890,-3.2065,177.4759182516751,157.37079757857234,10.067722187530464,44.25655180685196,33.24878913636423,26.08071610695119,168.46107511674776,171.93554731555818,178.2183529654405,166.5441342454914
9.7541,-5.5310,-1.5807,-6.0174,-3.2220,8.3783,-4.9811,31.8665,1.0631,-1.3673,-4.0543,-13.4424,-3.2006,-0.2485,-0.2605,0.3543,9.5795,-0.0908,-8.0936,0.0130,-0.0207,1.2282,2.3515,3.2454,6.0614,-10.6956,-7.8327,-8.0062,-5.8369,-1.7070,1.0783,-0.0864,-0.1982,-1.5106,-3.7743,179.89148639594057,159.30690274955995,13.120267530025352,37.87761386531884,36.322464943608644,21.24067780262853,169.78599097001117,174.99105333439667,174.53273842988347,166.07412668271965
7.4096,-3.2999,-0.9546,-2.5190,-3.7152,21.8842,-3.4380,43.2749,0.9947,-1.5872,-5.1479,14.8800,-1.9671,-0.3408,-0.4145,0.3446,13.7105,-0.1093,20.9966,-0.1272,-0.1350,0.9457,0.8016,1.0685,2.2186,-19.0717,-4.3839,-7.6967,-6.6185,-1.1031,2.6264,-0.1316,-0.0666,-1.4355,-4.7794,168.1181771742186,160.49628519785364,27.127513640840167,63.102158951937014,46.36398483527471,49.96092257448597,179.67315121393378,178.70744138218706,167.56333305445693,169.98096307250572
8.9616,-16.0730,-0.9688,-1.6621,-8.3500,9.4130,-2.7270,-3885.2849,0.9993,-0.8925,-10.5424,8.2475,-3.2083,-0.1711,-0.1736,0.3614,16.4389,-0.0400,23.5920,-0.0189,0.0255,1.0655,-0.3249,0.3064,1.3351,-24.1229,-7.7168,-4.8555,-7.0997,1.1180,0.8636,0.0191,0.1610,-1.2559,-4.8774,169.5173584149521,162.0462598727157,131.36033029581873,119.5840205526884,141.67064985769343,108.01218551046529,176.5677637557609,173.92110035269954,165.0692159241072,162.29846555636402
-0.8480,-9.9907,0.1032,-1.7576,-34.3813,10.2957,-2.1288,-674.1867,1.0931,-1.0066,13.8513,6.8629,-6.4978,-0.0180,-0.0613,0.4089,43.1467,-0.1007,8.7567,0.0680,0.1135,1.4321,8.9662,0.6599,1.7724,-3.9750,24.4840,-5.5239,-5.0357,5.3252,6.6680,0.1101,0.3858,-1.3303,-0.0724,172.9168805456526,36.15992001038227,167.69851626365957,87.7748037650332,170.69221918537667,6.448850301963999,173.03739110086363,174.36740730825431,160.47787734562132,164.19111556580398
1.7565,4.6092,5.4702,-2.4376,11.4288,6.0737,-1.9281,-25.1129,1.0297,-1.6687,-2336.8143,4.3067,3.7266,-0.0935,-0.2705,0.3425,-43.7842,-0.4228,5.3487,0.0708,-0.0782,1.5936,-7.8390,0.6218,1.7886,8.1210,4.3717,-4.2227,-3.3294,53.8201,-5.4813,-13.2392,0.2025,-1.3803,9.1971,169.97968555894732,156.55147523279553,176.06389072711582,166.52476497243515,177.62717626409267,4.989487319043834,165.61945028824465,168.3701472890741,150.2098130800617,157.32746266693874
5.6265,0.1344,-0.9595,-1.8080,3.3112,6.2198,0.6570,-49.4905,0.8891,-1.4486,-68.0918,5.4511,-0.8301,-0.5873,-0.5154,0.1940,-60.9310,-0.1024,2.7696,-0.1685,0.4073,1.1303,-8.4820,26.8214,-6.6669,12.0851,2.1516,-4.0282,-0.6356,-12.9780,-1.6916,1.4957,0.0618,-1.6595,11.6757,67.10844764413795,174.81734527646813,158.7892215564794,168.38076083367113,3.46588088830589,5.566359510914547,168.66441112857302,169.7087522350736,112.04267896324194,156.9244690067128
-0.3275,3.6483,-0.5384,-8.5671,4.8062,37.8718,3.5509,9.3334,3.8361,-2.6161,0.9743,-5.1815,1.9006,-0.6553,-0.6517,1.8143,6.0891,-0.0673,1.8123,-0.2042,0.2839,0.6084,-2.0531,-10.3373,94.9672,-0.0163,37.3034,-8.5346,-5.5721,-9.5590,-44.0615,0.2882,-0.5196,-1.0577,0.9851,164.00277926797006,117.29496414740058,162.27430876743495,108.6019972337844,15.298434591865954,147.91517563158789,159.75020053447727,175.3970537077275,179.25070349585994,171.80455348957145
-5.8189,2.6020,-21.6927,0.9863,2.6198,6.3056,2.1673,8.8017,-23.0076,-3.1264,5.1419,-110.4890,0.7845,-0.5012,-0.5093,35.7888,4.0596,-0.3151,-5.3652,-0.4673,-0.3304,1.0321,7.3714,-1.5939,-4.4276,-99.6582,4.7456,33.2365,70.7636,10.3299,0.2382,-0.3184,-0.9433,-1.4861,-4.0937,149.00617823752748,176.02395799580546,164.63743413587886,158.54721243371708,8.308697118740634,1.2437070880825492,165.64338646296798,177.47044024233386,178.67182405402906,172.71193532663014
1.5466,-1.2253,6.4706,1.0731,0.4989,5.1744,1.6570,6.5272,6.7355,-2.8247,-0.6417,-48.1859,-2.4453,-0.2254,-0.2446,4.3185,4.0566,-0.2464,-3.2531,-0.2607,-0.2074,1.8490,-10.1008,-1.4940,-4.6643,0.6469,0.3785,11.8320,16.8364,15.7947,4.7474,-0.1393,-0.5274,-2.9828,-0.7263,85.72774652672052,86.89254345645216,120.13723271538265,131.64675860527237,10.225390531003773,14.364308946801584,164.96302286200336,177.77231070810407,175.41201040475352,173.8929672434472
-1.0066,4.3850,1.5789,0.9479,16.4617,8.1189,1.5821,8.8281,-17.1451,-1.4157,-2.0496,-37.2899,3.3405,-0.0128,-0.0329,-76.0688,5.0984,-0.2542,-2.7926,-0.0525,-0.1572,3.1205,-33.9730,-1.4206,-3.8757,-1.0873,2.8652,6.2783,14.6627,5.5074,0.5440,-0.1918,-0.3130,-4.9717,-2.4035,166.81094214666336,157.77887537440046,173.1850566128619,159.09603887886036,0.805866443976595,8.148640850672994,167.36678339330754,179.44086485650976,174.56232713219626,177.97182143381275
-1.0241,-6.3639,12.0563,0.8354,-10.0144,23.4957,1.1455,-120.6494,-6.6379,-0.9236,-4.6713,-8.8642,-6.1477,0.1517,0.0958,-4.5845,6.3273,-0.0200,-2.6447,0.1667,0.0349,2.8414,3.6778,-1.4691,-3.0165,-1.3892,-3.7664,54.2114,4.7789,109.4782,0.4398,0.0713,-0.2548,16.4150,-4.3040,176.46350260693794,148.76191651698824,6.22579310087264,151.70868713937767,8.457721891695213,15.686052136752632,164.58244491772228,177.08801851212684,161.74477703390113,178.61967769284743
-0.9037,-5.9925,-9.6796,1.4324,-10.2234,54.4047,2.5889,-31.8693,-6.9848,-1.0828,2.5336,-9.5460,-3.5169,0.1001,0.0960,-7.6294,8.1698,-0.0521,-3.2083,0.0069,-0.0144,2.5810,2.1683,-5.9234,-12.9770,-3.5668,-0.5608,20.3735,14.6706,-16.6332,0.1782,0.0284,-0.1002,-5.6298,9.9950,169.7139836989693,126.38922426988947,2.146093135188258,160.95475672604837,10.418939868757574,26.555940733416957,167.04130012473652,177.14973510846139,170.1202609982775,178.24300086965727
2.5205,57.0289,-8.7553,1.3581,-11.3915,18.7472,2.9512,-28.2653,4.2210,-1.1530,-1.8698,-15.7358,-8.8225,-0.0098,-0.0018,1.8967,7.6117,-0.1180,-2.9236,-0.0174,0.0601,2.7112,2.0613,-4.3719,-15.3824,44.6812,3.6728,26.4233,35.4309,-5.2417,1.4782,0.0534,-0.0518,-3.0622,-4.1616,178.55014000136606,144.84779808244025,5.7841761590907295,39.390710476813254,18.285434055671036,27.90552093771667,168.87935387882374,174.92043982246548,174.7470944559786,179.11400969568086
7.6624,-6.8008,-9.6321,1.7643,-12.6742,12.2436,3.5048,-22.4377,2.4737,-0.9582,-2.3712,-14.0959,-4.5950,0.0282,0.0297,1.2076,8.2049,-0.1009,-3.3838,-0.0140,-0.0581,2.6546,2.6816,-5.9207,-19.9353,-14.1470,-5.3112,-32.1336,57.1798,-5.8363,3.2069,-0.0422,-0.1154,-2.0096,-3.9609,172.2336642375598,158.39517712251444,5.211446516119994,34.62034812620498,16.671590586039155,23.002894019922955,168.99326640643415,172.7788540787143,174.94016809193582,173.54824299726806
4.0742,-7.6627,-12.5481,1.1359,-4.9966,29.6691,3.2454,-12.2469,1.9691,-1.7094,-13.6645,-15.0407,-5.0739,-0.0629,-0.0793,0.9157,10.3368,-0.0516,-2.3146,0.0939,0.1087,3.0023,1.9813,-7.9341,-45.9908,8.5787,-6.4602,-11.9724,-27.7503,-5.0846,2.1636,0.1307,-0.0529,-1.7081,-6.3406,179.8319316794414,157.2469533222985,0.19111857910374971,35.74299447699859,16.652103727834128,31.448587382509118,170.67053187966806,173.40152767562716,178.26001935723713,173.29499585175526
